PS R:\renaissance\tests\correction> B:\Softwares\miniconda3\envs\py313\python.exe mnist_best_pytorch.py --amp
===========================================
 PyTorch MNIST MLP Ultimate Benchmark
===========================================
 Mode:       AMP
 Device:     cuda
 Network:    784->1024->512->256->10
 Activation: ReLU
 Optimizer:  AdamW (wd=1e-4)
 Scheduler:  CosineAnnealing + Warmup(5)
===========================================

--- Warmup: triggering max-autotune compilation ---
    warmup done in 6.890s
--- Re-initialized.  Timed 100-epoch run begins. ---
Epoch  50: train_loss=0.164347  val_loss=0.025238  val_top1=99.04%  lr=0.000558  time=2.9s
Epoch  51: train_loss=0.161161  val_loss=0.023121  val_top1=99.17%  lr=0.000542  time=2.8s
Epoch  52: train_loss=0.164774  val_loss=0.022327  val_top1=99.20%  lr=0.000525  time=2.8s
Epoch  53: train_loss=0.160479  val_loss=0.021116  val_top1=99.26%  lr=0.000509  time=2.9s
Epoch  54: train_loss=0.161202  val_loss=0.022397  val_top1=99.23%  lr=0.000492  time=2.9s
Epoch  55: train_loss=0.160733  val_loss=0.020594  val_top1=99.30%  lr=0.000476  time=2.8s
Epoch  56: train_loss=0.158887  val_loss=0.020407  val_top1=99.34%  lr=0.000459  time=2.9s
Epoch  57: train_loss=0.155768  val_loss=0.021473  val_top1=99.31%  lr=0.000443  time=2.9s
Epoch  58: train_loss=0.157080  val_loss=0.019127  val_top1=99.33%  lr=0.000426  time=2.9s
Epoch  59: train_loss=0.152203  val_loss=0.021432  val_top1=99.27%  lr=0.000410  time=2.9s
Epoch  60: train_loss=0.148703  val_loss=0.020436  val_top1=99.30%  lr=0.000394  time=2.8s
Epoch  61: train_loss=0.149432  val_loss=0.019674  val_top1=99.27%  lr=0.000378  time=2.8s
Epoch  62: train_loss=0.147596  val_loss=0.019944  val_top1=99.36%  lr=0.000362  time=2.9s
Epoch  63: train_loss=0.146600  val_loss=0.019491  val_top1=99.31%  lr=0.000346  time=2.9s
Epoch  64: train_loss=0.143676  val_loss=0.021125  val_top1=99.27%  lr=0.000331  time=2.8s
Epoch  65: train_loss=0.143756  val_loss=0.020037  val_top1=99.36%  lr=0.000315  time=2.8s
Epoch  66: train_loss=0.142106  val_loss=0.019192  val_top1=99.38%  lr=0.000300  time=2.8s
Epoch  67: train_loss=0.142478  val_loss=0.020733  val_top1=99.26%  lr=0.000285  time=2.9s
Epoch  68: train_loss=0.143666  val_loss=0.019436  val_top1=99.39%  lr=0.000270  time=2.9s
Epoch  69: train_loss=0.140352  val_loss=0.018397  val_top1=99.36%  lr=0.000256  time=2.9s
Epoch  70: train_loss=0.141463  val_loss=0.018578  val_top1=99.45%  lr=0.000241  time=2.8s
Epoch  71: train_loss=0.140120  val_loss=0.018090  val_top1=99.43%  lr=0.000227  time=2.9s
Epoch  72: train_loss=0.134238  val_loss=0.019698  val_top1=99.41%  lr=0.000214  time=2.9s
Epoch  73: train_loss=0.133709  val_loss=0.018778  val_top1=99.33%  lr=0.000200  time=2.8s
Epoch  74: train_loss=0.133718  val_loss=0.018236  val_top1=99.42%  lr=0.000187  time=2.8s
Epoch  75: train_loss=0.132033  val_loss=0.018482  val_top1=99.42%  lr=0.000175  time=2.9s
Epoch  76: train_loss=0.135792  val_loss=0.018728  val_top1=99.40%  lr=0.000162  time=2.8s
Epoch  77: train_loss=0.131896  val_loss=0.017887  val_top1=99.40%  lr=0.000150  time=2.9s
Epoch  78: train_loss=0.132951  val_loss=0.017822  val_top1=99.40%  lr=0.000139  time=2.9s
Epoch  79: train_loss=0.132898  val_loss=0.017341  val_top1=99.49%  lr=0.000127  time=2.9s
Epoch  80: train_loss=0.128643  val_loss=0.016687  val_top1=99.50%  lr=0.000117  time=2.9s
Epoch  81: train_loss=0.126016  val_loss=0.017475  val_top1=99.42%  lr=0.000106  time=2.8s
Epoch  82: train_loss=0.125779  val_loss=0.015989  val_top1=99.44%  lr=0.000096  time=2.8s
Epoch  83: train_loss=0.127298  val_loss=0.016104  val_top1=99.49%  lr=0.000087  time=2.8s
Epoch  84: train_loss=0.124479  val_loss=0.016283  val_top1=99.44%  lr=0.000078  time=2.8s
Epoch  85: train_loss=0.126302  val_loss=0.016535  val_top1=99.44%  lr=0.000069  time=2.8s
Epoch  86: train_loss=0.124352  val_loss=0.016202  val_top1=99.44%  lr=0.000061  time=2.9s
Epoch  87: train_loss=0.125437  val_loss=0.016032  val_top1=99.47%  lr=0.000054  time=2.9s
Epoch  88: train_loss=0.124693  val_loss=0.016482  val_top1=99.50%  lr=0.000046  time=2.9s
Epoch  89: train_loss=0.127312  val_loss=0.016243  val_top1=99.45%  lr=0.000040  time=2.9s
Epoch  90: train_loss=0.122594  val_loss=0.016057  val_top1=99.44%  lr=0.000034  time=2.9s
Epoch  91: train_loss=0.120961  val_loss=0.015650  val_top1=99.51%  lr=0.000028  time=2.9s
Epoch  92: train_loss=0.123760  val_loss=0.015787  val_top1=99.49%  lr=0.000023  time=2.9s
Epoch  93: train_loss=0.121054  val_loss=0.015718  val_top1=99.51%  lr=0.000018  time=2.9s
Epoch  94: train_loss=0.120952  val_loss=0.015798  val_top1=99.50%  lr=0.000014  time=2.9s
Epoch  95: train_loss=0.125938  val_loss=0.015838  val_top1=99.49%  lr=0.000011  time=2.8s
Epoch  96: train_loss=0.123608  val_loss=0.015829  val_top1=99.49%  lr=0.000008  time=2.9s
Epoch  97: train_loss=0.122028  val_loss=0.015848  val_top1=99.50%  lr=0.000005  time=2.9s
Epoch  98: train_loss=0.120274  val_loss=0.015844  val_top1=99.49%  lr=0.000003  time=2.8s
Epoch  99: train_loss=0.122294  val_loss=0.015852  val_top1=99.49%  lr=0.000002  time=2.8s
Epoch 100: train_loss=0.122901  val_loss=0.015858  val_top1=99.49%  lr=0.000001  time=2.8s

===========================================
 Mode:       AMP
 Best Top-1: 99.51%
 Best Epoch: 91
 Total Time: 291.88 s
 Time/Epoch: 2.92 s
===========================================
